user_id,event_name,event_timestamp
NV400008,risk_assessment_completed,2026-01-13 15:15:21.808245
NV400008,bank_account_linked,2026-01-13 15:56:24.113838
NV400008,first_investment_made,2026-01-13 16:01:56.718394
NV400009,signup_started,2026-01-21 00:00:00.000000
NV400009,mobile_otp_verified,2026-01-21 08:35:48.317309
NV400010,signup_started,2026-01-21 00:00:00.000000
NV400010,mobile_otp_verified,2026-01-21 05:13:37.064070
NV400010,pan_kyc_submitted,2026-01-21 12:15:23.042640
NV400010,pan_kyc_approved,2026-01-22 14:53:21.458140
NV400010,risk_assessment_completed,2026-01-22 18:39:54.394386
NV400010,bank_account_linked,2026-01-22 20:42:02.340032
NV400010,first_investment_made,2026-01-22 23:50:07.025933
NV400011,signup_started,2026-01-02 00:00:00.000000
NV400011,mobile_otp_verified,2026-01-02 11:44:53.487434
NV400011,pan_kyc_submitted,2026-01-02 12:07:05.486555
NV400011,pan_kyc_approved,2026-01-03 05:47:41.383839
NV400011,risk_assessment_completed,2026-01-04 01:48:37.855201
NV400011,bank_account_linked,2026-01-04 04:54:41.798974
NV400011,first_investment_made,2026-01-04 06:26:55.347874
NV400012,signup_started,2026-01-06 00:00:00.000000
NV400012,mobile_otp_verified,2026-01-06 02:54:07.808860
NV400012,pan_kyc_submitted,2026-01-06 03:05:40.024398
NV400012,pan_kyc_approved,2026-01-11 06:09:22.277219
NV400012,risk_assessment_completed,2026-01-11 07:31:28.341204
NV400012,bank_account_linked,2026-01-11 08:13:57.292302
NV400012,first_investment_made,2026-01-11 10:14:25.903259
NV400013,signup_started,2026-01-02 00:00:00.000000
NV400013,mobile_otp_verified,2026-01-02 05:58:04.662439
NV400014,signup_started,2026-01-23 00:00:00.000000
NV400014,mobile_otp_verified,2026-01-23 00:21:39.096117
NV400014,pan_kyc_submitted,2026-01-23 02:46:48.934118
NV400014,pan_kyc_approved,2026-01-24 09:58:26.939359
NV400014,risk_assessment_completed,2026-01-25 05:33:21.670793
NV400014,bank_account_linked,2026-01-25 07:15:29.265336
NV400014,first_investment_made,2026-01-25 08:15:33.008927
NV400015,signup_started,2026-01-06 00:00:00.000000
NV400015,mobile_otp_verified,2026-01-06 00:18:34.896744
NV400016,signup_started,2026-01-27 00:00:00.000000
NV400016,mobile_otp_verified,2026-01-27 08:56:18.354083
NV400016,pan_kyc_submitted,2026-01-27 09:20:55.784945
NV400016,pan_kyc_approved,2026-01-29 06:27:56.328457
NV400016,risk_assessment_completed,2026-01-29 10:12:01.321688
NV400016,bank_account_linked,2026-01-29 12:18:43.290315
NV400016,first_investment_made,2026-01-29 15:27:23.925457
NV400017,signup_started,2026-01-30 00:00:00.000000
NV400017,mobile_otp_verified,2026-01-30 01:26:09.526074
NV400017,pan_kyc_submitted,2026-01-30 11:53:46.074047
NV400017,pan_kyc_approved,2026-02-01 01:00:20.034112
NV400018,signup_started,2026-01-19 00:00:00.000000
NV400018,mobile_otp_verified,2026-01-19 05:43:05.114394
NV400018,pan_kyc_submitted,2026-01-19 10:17:24.645072
NV400018,pan_kyc_approved,2026-01-19 16:10:59.917232
NV400018,risk_assessment_completed,2026-01-19 18:50:21.542583
NV400018,bank_account_linked,2026-01-20 02:23:45.880429
NV400018,first_investment_made,2026-01-20 04:40:03.443987
NV400019,signup_started,2026-01-10 00:00:00.000000
NV400019,mobile_otp_verified,2026-01-10 04:29:03.291076
NV400019,pan_kyc_submitted,2026-01-10 10:59:52.882254
NV400019,pan_kyc_approved,2026-01-11 04:09:42.218941
NV400019,risk_assessment_completed,2026-01-11 07:13:15.324384
NV400019,bank_account_linked,2026-01-11 11:54:46.717870
NV400020,signup_started,2026-01-10 00:00:00.000000
NV400020,mobile_otp_verified,2026-01-10 01:19:50.477527
NV400020,pan_kyc_submitted,2026-01-10 05:19:44.810361
NV400020,pan_kyc_approved,2026-01-10 13:57:07.072717
NV400020,risk_assessment_completed,2026-01-10 16:15:09.096326
NV400020,bank_account_linked,2026-01-11 02:18:19.515786
NV400021,signup_started,2026-01-18 00:00:00.000000
NV400021,mobile_otp_verified,2026-01-18 16:47:43.631332
NV400021,pan_kyc_submitted,2026-01-18 22:48:53.641929
NV400021,pan_kyc_approved,2026-01-19 20:54:17.742587
NV400021,risk_assessment_completed,2026-01-19 23:33:25.770239
NV400021,bank_account_linked,2026-01-20 12:43:06.651113
NV400022,signup_started,2026-01-25 00:00:00.000000
NV400022,mobile_otp_verified,2026-01-25 04:29:09.369531
NV400022,pan_kyc_submitted,2026-01-25 04:50:59.052198
NV400022,pan_kyc_approved,2026-01-26 03:02:13.954262
NV400022,risk_assessment_completed,2026-01-26 11:03:57.825909
NV400022,bank_account_linked,2026-01-26 21:32:53.547475
NV400022,first_investment_made,2026-01-26 23:09:47.444687
NV400023,signup_started,2026-01-30 00:00:00.000000
NV400023,mobile_otp_verified,2026-01-30 05:21:21.348463
NV400023,pan_kyc_submitted,2026-01-30 19:22:00.749160
NV400023,pan_kyc_approved,2026-01-31 04:21:02.987605
NV400023,risk_assessment_completed,2026-01-31 04:29:24.141848
NV400023,bank_account_linked,2026-01-31 05:00:13.995799
NV400023,first_investment_made,2026-01-31 05:56:45.654687
NV400024,signup_started,2026-01-02 00:00:00.000000
NV400024,mobile_otp_verified,2026-01-02 00:14:13.018958
NV400024,pan_kyc_submitted,2026-01-02 03:12:05.358012
NV400024,pan_kyc_approved,2026-01-02 13:06:08.420659
NV400024,risk_assessment_completed,2026-01-02 17:11:23.417674
NV400025,signup_started,2026-01-22 00:00:00.000000
NV400025,mobile_otp_verified,2026-01-22 09:44:20.129051
NV400026,signup_started,2026-01-04 00:00:00.000000
NV400026,mobile_otp_verified,2026-01-04 01:22:21.118801
NV400026,pan_kyc_submitted,2026-01-04 02:08:28.949703
NV400026,pan_kyc_approved,2026-01-04 23:51:32.033598
NV400026,risk_assessment_completed,2026-01-05 01:01:53.181189
NV400026,bank_account_linked,2026-01-05 01:47:37.954140
NV400027,signup_started,2026-01-07 00:00:00.000000
NV400027,mobile_otp_verified,2026-01-07 03:37:22.976863
NV400027,pan_kyc_submitted,2026-01-07 05:23:36.783482
NV400027,pan_kyc_approved,2026-01-09 15:42:58.557079
NV400027,risk_assessment_completed,2026-01-09 18:10:46.073222
NV400027,bank_account_linked,2026-01-09 23:19:09.954083
NV400027,first_investment_made,2026-01-10 01:12:40.145531
NV400028,signup_started,2026-01-09 00:00:00.000000
NV400029,signup_started,2026-01-13 00:00:00.000000
NV400029,mobile_otp_verified,2026-01-13 13:20:16.874457
NV400029,pan_kyc_submitted,2026-01-13 13:35:23.300089
NV400030,signup_started,2026-01-20 00:00:00.000000
NV400030,mobile_otp_verified,2026-01-20 02:52:38.790637
NV400030,pan_kyc_submitted,2026-01-20 07:09:07.279997
NV400030,pan_kyc_approved,2026-01-21 03:14:15.332140
NV400030,risk_assessment_completed,2026-01-21 03:45:40.185709
NV400030,bank_account_linked,2026-01-21 17:50:31.782279
NV400030,first_investment_made,2026-01-21 18:29:28.564512
NV400031,signup_started,2026-01-04 00:00:00.000000
NV400031,mobile_otp_verified,2026-01-04 08:24:02.411658
NV400031,pan_kyc_submitted,2026-01-04 10:42:14.422011
NV400032,signup_started,2026-01-17 00:00:00.000000
NV400032,mobile_otp_verified,2026-01-17 06:09:05.999433
NV400032,pan_kyc_submitted,2026-01-17 08:08:49.243960
NV400032,pan_kyc_approved,2026-01-18 13:25:34.783092
NV400032,risk_assessment_completed,2026-01-18 14:33:32.952780
NV400032,bank_account_linked,2026-01-18 14:48:25.152016
NV400032,first_investment_made,2026-01-19 02:44:07.223078
NV400033,signup_started,2026-01-09 00:00:00.000000
NV400033,mobile_otp_verified,2026-01-09 03:39:30.137502
NV400033,pan_kyc_submitted,2026-01-09 13:01:50.459619
NV400033,pan_kyc_approved,2026-01-10 06:41:50.658243
NV400033,risk_assessment_completed,2026-01-10 13:47:45.384602
NV400033,bank_account_linked,2026-01-10 17:54:06.203653
NV400033,first_investment_made,2026-01-10 17:56:22.884136
NV400034,signup_started,2026-01-01 00:00:00.000000
NV400034,mobile_otp_verified,2026-01-01 07:02:03.669555
NV400035,signup_started,2026-01-10 00:00:00.000000
NV400035,mobile_otp_verified,2026-01-10 02:24:48.642617
NV400035,pan_kyc_submitted,2026-01-10 04:55:56.084673
NV400035,pan_kyc_approved,2026-01-10 23:15:28.769565
NV400035,risk_assessment_completed,2026-01-11 01:28:26.752660
NV400035,bank_account_linked,2026-01-11 01:59:39.456430
NV400035,first_investment_made,2026-01-11 02:19:51.112502
NV400036,signup_started,2026-01-15 00:00:00.000000
NV400036,mobile_otp_verified,2026-01-15 01:47:20.147529
NV400036,pan_kyc_submitted,2026-01-15 04:00:09.253343
NV400036,pan_kyc_approved,2026-01-17 14:58:54.464151
NV400036,risk_assessment_completed,2026-01-17 21:35:45.399364
NV400036,bank_account_linked,2026-01-18 23:14:44.522028
NV400036,first_investment_made,2026-01-19 03:53:48.832181
NV400037,signup_started,2026-01-01 00:00:00.000000
NV400037,mobile_otp_verified,2026-01-01 01:23:31.686667
NV400037,pan_kyc_submitted,2026-01-01 08:23:52.116180
NV400038,signup_started,2026-01-22 00:00:00.000000
NV400038,mobile_otp_verified,2026-01-22 04:37:24.199246
NV400038,pan_kyc_submitted,2026-01-22 11:44:38.152028
NV400038,pan_kyc_approved,2026-01-24 02:22:18.500008
NV400038,risk_assessment_completed,2026-01-24 03:33:53.673092
NV400038,bank_account_linked,2026-01-24 12:42:11.994094
NV400038,first_investment_made,2026-01-24 17:58:32.446768
NV400039,signup_started,2026-01-26 00:00:00.000000
NV400039,mobile_otp_verified,2026-01-26 00:15:50.818494
NV400039,pan_kyc_submitted,2026-01-26 01:34:19.458205
NV400039,pan_kyc_approved,2026-01-27 13:48:39.514926
NV400039,risk_assessment_completed,2026-01-27 14:41:36.498262
NV400039,bank_account_linked,2026-01-27 21:45:32.650227
NV400039,first_investment_made,2026-01-27 22:09:37.515955
NV400040,signup_started,2026-01-29 00:00:00.000000
NV400040,mobile_otp_verified,2026-01-29 11:18:27.476005
NV400040,pan_kyc_submitted,2026-01-29 20:18:50.677745
NV400040,pan_kyc_approved,2026-01-30 00:25:20.481057
NV400040,risk_assessment_completed,2026-01-30 03:54:50.672477
NV400040,bank_account_linked,2026-01-30 04:36:29.896571
NV400040,first_investment_made,2026-01-30 12:40:37.654841
NV400041,signup_started,2026-01-27 00:00:00.000000
NV400041,mobile_otp_verified,2026-01-27 07:24:09.842884
NV400041,pan_kyc_submitted,2026-01-27 13:32:50.755659
NV400041,pan_kyc_approved,2026-01-28 00:35:34.667682
NV400041,risk_assessment_completed,2026-01-28 02:44:25.500729
NV400041,bank_account_linked,2026-01-28 22:12:14.053517
NV400041,first_investment_made,2026-01-28 22:45:53.332665
NV400042,signup_started,2026-01-26 00:00:00.000000
NV400042,mobile_otp_verified,2026-01-26 10:12:08.403996
NV400042,pan_kyc_submitted,2026-01-26 10:37:48.949101
NV400042,pan_kyc_approved,2026-01-26 21:35:35.524768
NV400042,risk_assessment_completed,2026-01-27 02:39:57.464300
NV400042,bank_account_linked,2026-01-27 10:27:00.638034
NV400043,signup_started,2026-01-16 00:00:00.000000
NV400044,signup_started,2026-01-10 00:00:00.000000
NV400044,mobile_otp_verified,2026-01-10 00:42:47.954579
NV400044,pan_kyc_submitted,2026-01-10 05:59:02.104019
NV400044,pan_kyc_approved,2026-01-10 12:48:22.692358
NV400044,risk_assessment_completed,2026-01-10 18:17:24.254943
NV400044,bank_account_linked,2026-01-10 19:06:23.922977
NV400044,first_investment_made,2026-01-10 22:51:13.165556
NV400045,signup_started,2026-01-20 00:00:00.000000
NV400046,signup_started,2026-01-02 00:00:00.000000
NV400046,mobile_otp_verified,2026-01-02 04:52:55.371235
NV400047,signup_started,2026-01-18 00:00:00.000000
NV400048,signup_started,2026-01-18 00:00:00.000000
NV400048,mobile_otp_verified,2026-01-18 09:02:27.488332
NV400048,pan_kyc_submitted,2026-01-18 09:05:01.538650
NV400048,pan_kyc_approved,2026-01-19 10:59:07.522636
NV400048,risk_assessment_completed,2026-01-19 11:19:47.456944
NV400048,bank_account_linked,2026-01-19 11:58:16.861465
NV400049,signup_started,2026-01-20 00:00:00.000000
NV400049,mobile_otp_verified,2026-01-20 01:37:40.731740
NV400049,pan_kyc_submitted,2026-01-20 02:28:27.924651
NV400049,pan_kyc_approved,2026-01-20 17:43:53.831221
NV400049,risk_assessment_completed,2026-01-20 21:07:36.648165
NV400049,bank_account_linked,2026-01-21 01:03:00.455686
NV400050,signup_started,2026-01-07 00:00:00.000000
NV400050,mobile_otp_verified,2026-01-07 04:14:11.144065
NV400050,pan_kyc_submitted,2026-01-07 04:19:37.071891
NV400050,pan_kyc_approved,2026-01-07 13:49:31.044087
NV400050,risk_assessment_completed,2026-01-07 14:00:30.060508
NV400051,signup_started,2026-01-30 00:00:00.000000
NV400051,mobile_otp_verified,2026-01-30 14:20:59.388233
NV400051,pan_kyc_submitted,2026-01-31 02:34:50.947554
NV400051,pan_kyc_approved,2026-02-01 03:57:07.792379
NV400051,risk_assessment_completed,2026-02-01 05:16:41.569596
NV400051,bank_account_linked,2026-02-01 05:32:15.635627
NV400051,first_investment_made,2026-02-01 11:38:23.359440
NV400052,signup_started,2026-01-19 00:00:00.000000
NV400052,mobile_otp_verified,2026-01-19 01:28:00.129726
NV400052,pan_kyc_submitted,2026-01-19 01:55:43.961963
NV400052,pan_kyc_approved,2026-01-19 06:39:00.093829
NV400052,risk_assessment_completed,2026-01-19 11:09:42.177381
NV400052,bank_account_linked,2026-01-19 12:59:30.667234
NV400053,signup_started,2026-01-18 00:00:00.000000
NV400053,mobile_otp_verified,2026-01-18 05:57:11.450382
NV400053,pan_kyc_submitted,2026-01-18 08:42:36.461970
NV400053,pan_kyc_approved,2026-01-20 02:16:22.375488
NV400053,risk_assessment_completed,2026-01-20 17:33:15.950027
NV400053,bank_account_linked,2026-01-20 20:30:11.329902
NV400053,first_investment_made,2026-01-20 23:22:19.657674
NV400054,signup_started,2026-01-12 00:00:00.000000
NV400054,mobile_otp_verified,2026-01-12 01:44:23.411160
NV400054,pan_kyc_submitted,2026-01-12 03:25:35.629094
NV400054,pan_kyc_approved,2026-01-12 20:26:30.804689
NV400054,risk_assessment_completed,2026-01-12 21:53:09.379650
NV400054,bank_account_linked,2026-01-12 22:48:36.205271
NV400054,first_investment_made,2026-01-13 07:22:12.007623
NV400055,signup_started,2026-01-05 00:00:00.000000
NV400055,mobile_otp_verified,2026-01-05 08:03:22.326171
NV400055,pan_kyc_submitted,2026-01-05 11:07:31.520135
NV400056,signup_started,2026-01-24 00:00:00.000000
NV400056,mobile_otp_verified,2026-01-24 01:42:33.974301
NV400057,signup_started,2026-01-21 00:00:00.000000
NV400057,mobile_otp_verified,2026-01-21 00:48:44.670250
NV400057,pan_kyc_submitted,2026-01-21 02:38:32.633267
NV400058,signup_started,2026-01-18 00:00:00.000000
NV400058,mobile_otp_verified,2026-01-18 01:32:11.889353
NV400058,pan_kyc_submitted,2026-01-18 02:17:04.235499
NV400058,pan_kyc_approved,2026-01-19 16:08:48.307556
NV400058,risk_assessment_completed,2026-01-19 17:14:07.531255
NV400059,signup_started,2026-01-21 00:00:00.000000
NV400059,mobile_otp_verified,2026-01-21 03:29:27.683133
NV400059,pan_kyc_submitted,2026-01-21 04:57:37.192302
NV400059,pan_kyc_approved,2026-01-24 14:21:48.770529
NV400060,signup_started,2026-01-28 00:00:00.000000
NV400060,mobile_otp_verified,2026-01-28 04:54:57.531479
NV400060,pan_kyc_submitted,2026-01-28 05:02:42.892421
NV400061,signup_started,2026-01-26 00:00:00.000000
NV400062,signup_started,2026-01-20 00:00:00.000000
NV400062,mobile_otp_verified,2026-01-20 01:16:47.749271
NV400062,pan_kyc_submitted,2026-01-20 03:48:27.791373
NV400062,pan_kyc_approved,2026-01-21 03:40:36.193445
NV400062,risk_assessment_completed,2026-01-21 05:22:19.707018
NV400062,bank_account_linked,2026-01-21 13:39:38.470007
NV400062,first_investment_made,2026-01-21 15:18:22.479994
NV400063,signup_started,2026-01-21 00:00:00.000000
NV400063,mobile_otp_verified,2026-01-22 04:53:16.269910
NV400063,pan_kyc_submitted,2026-01-22 10:15:46.315652
NV400063,pan_kyc_approved,2026-01-22 17:09:46.428952
NV400063,risk_assessment_completed,2026-01-22 20:43:35.092645
NV400063,bank_account_linked,2026-01-22 21:08:26.124262
NV400063,first_investment_made,2026-01-22 21:10:11.136131
NV400064,signup_started,2026-01-05 00:00:00.000000
NV400065,signup_started,2026-01-10 00:00:00.000000
NV400065,mobile_otp_verified,2026-01-10 00:18:25.232968
NV400066,signup_started,2026-01-11 00:00:00.000000
NV400066,mobile_otp_verified,2026-01-11 02:09:03.088531
NV400066,pan_kyc_submitted,2026-01-11 04:58:38.816805
NV400066,pan_kyc_approved,2026-01-12 18:12:13.603710
NV400066,risk_assessment_completed,2026-01-12 19:40:15.005908
NV400066,bank_account_linked,2026-01-12 20:44:04.754146
NV400066,first_investment_made,2026-01-12 23:01:06.018484
NV400067,signup_started,2026-01-02 00:00:00.000000
NV400067,mobile_otp_verified,2026-01-02 01:57:12.930234
NV400067,pan_kyc_submitted,2026-01-02 04:37:37.683644
NV400067,pan_kyc_approved,2026-01-03 18:59:50.852396
NV400067,risk_assessment_completed,2026-01-03 21:58:50.522443
NV400067,bank_account_linked,2026-01-04 17:27:29.902919
NV400068,signup_started,2026-01-12 00:00:00.000000
NV400068,mobile_otp_verified,2026-01-12 07:38:19.794647
NV400068,pan_kyc_submitted,2026-01-12 07:41:21.910921
NV400068,pan_kyc_approved,2026-01-12 21:53:36.440365
NV400069,signup_started,2026-01-14 00:00:00.000000
NV400069,mobile_otp_verified,2026-01-14 03:39:11.841785
NV400069,pan_kyc_submitted,2026-01-14 04:08:52.883416
NV400069,pan_kyc_approved,2026-01-14 15:45:27.272283
NV400069,risk_assessment_completed,2026-01-14 18:03:17.386623
NV400069,bank_account_linked,2026-01-14 20:22:56.942047
NV400069,first_investment_made,2026-01-15 01:25:40.043260
NV400070,signup_started,2026-01-25 00:00:00.000000
NV400070,mobile_otp_verified,2026-01-25 04:53:46.580276
NV400070,pan_kyc_submitted,2026-01-25 06:46:00.520598
NV400070,pan_kyc_approved,2026-01-27 23:31:25.036262
NV400070,risk_assessment_completed,2026-01-28 01:10:30.865102
NV400071,signup_started,2026-01-19 00:00:00.000000
NV400071,mobile_otp_verified,2026-01-19 18:32:18.005948
NV400071,pan_kyc_submitted,2026-01-20 04:59:02.852604
NV400071,pan_kyc_approved,2026-01-23 05:46:56.224039
NV400071,risk_assessment_completed,2026-01-23 07:59:30.322865
NV400071,bank_account_linked,2026-01-23 09:40:34.813689
NV400072,signup_started,2026-01-30 00:00:00.000000
NV400072,mobile_otp_verified,2026-01-30 02:29:04.616163
NV400072,pan_kyc_submitted,2026-01-30 03:41:43.142474
NV400072,pan_kyc_approved,2026-01-31 01:03:42.960879
NV400072,risk_assessment_completed,2026-01-31 06:01:35.752088
NV400072,bank_account_linked,2026-01-31 07:05:20.361125
NV400072,first_investment_made,2026-01-31 07:44:46.423538
NV400073,signup_started,2026-01-23 00:00:00.000000
NV400073,mobile_otp_verified,2026-01-23 02:42:41.021935
NV400073,pan_kyc_submitted,2026-01-23 06:49:26.585440
NV400073,pan_kyc_approved,2026-01-24 02:52:42.846705
NV400073,risk_assessment_completed,2026-01-24 06:01:36.306886
NV400073,bank_account_linked,2026-01-24 10:38:07.572885
NV400073,first_investment_made,2026-01-25 00:53:26.584566
NV400074,signup_started,2026-01-23 00:00:00.000000
NV400074,mobile_otp_verified,2026-01-23 00:46:25.852938
NV400074,pan_kyc_submitted,2026-01-23 01:04:17.178314
NV400074,pan_kyc_approved,2026-01-23 08:57:58.954557
NV400074,risk_assessment_completed,2026-01-23 13:30:06.076829
NV400074,bank_account_linked,2026-01-24 14:24:05.950188
NV400074,first_investment_made,2026-01-24 18:58:33.593266
NV400075,signup_started,2026-01-21 00:00:00.000000
NV400075,mobile_otp_verified,2026-01-21 03:19:00.000720
NV400075,pan_kyc_submitted,2026-01-21 06:56:51.790794
NV400075,pan_kyc_approved,2026-01-21 12:39:04.999742
NV400075,risk_assessment_completed,2026-01-21 14:53:46.875138
NV400075,bank_account_linked,2026-01-21 17:07:24.233113
NV400075,first_investment_made,2026-01-21 17:54:35.396952
NV400076,signup_started,2026-01-06 00:00:00.000000
NV400076,mobile_otp_verified,2026-01-06 02:58:36.270310
NV400076,pan_kyc_submitted,2026-01-06 07:52:43.031814
NV400076,pan_kyc_approved,2026-01-06 19:04:21.094035
NV400076,risk_assessment_completed,2026-01-06 20:23:05.631912
NV400076,bank_account_linked,2026-01-07 03:44:22.387091
NV400076,first_investment_made,2026-01-07 06:07:21.752015
NV400077,signup_started,2026-01-18 00:00:00.000000
NV400077,mobile_otp_verified,2026-01-18 01:47:56.791297
NV400077,pan_kyc_submitted,2026-01-18 01:58:54.860994
NV400077,pan_kyc_approved,2026-01-18 22:35:13.021564
NV400077,risk_assessment_completed,2026-01-18 23:08:30.751894
NV400077,bank_account_linked,2026-01-18 23:19:39.281180
NV400078,signup_started,2026-01-15 00:00:00.000000
NV400078,mobile_otp_verified,2026-01-15 00:50:29.118693
NV400078,pan_kyc_submitted,2026-01-15 05:06:19.494580
NV400078,pan_kyc_approved,2026-01-15 16:49:49.848867
NV400079,signup_started,2026-01-19 00:00:00.000000
NV400079,mobile_otp_verified,2026-01-19 03:52:53.830107
NV400079,pan_kyc_submitted,2026-01-19 19:07:28.064442
NV400079,pan_kyc_approved,2026-01-19 22:04:34.079501
NV400079,risk_assessment_completed,2026-01-20 00:24:22.703953
NV400079,bank_account_linked,2026-01-20 02:57:00.712516
NV400080,signup_started,2026-01-14 00:00:00.000000
NV400080,mobile_otp_verified,2026-01-14 01:22:20.783813
NV400080,pan_kyc_submitted,2026-01-14 03:09:27.181959
NV400080,pan_kyc_approved,2026-01-17 00:26:44.478888
NV400080,risk_assessment_completed,2026-01-17 04:47:13.592405
NV400080,bank_account_linked,2026-01-17 13:40:35.339440
NV400080,first_investment_made,2026-01-17 18:25:53.710376
NV400081,signup_started,2026-01-07 00:00:00.000000
NV400081,mobile_otp_verified,2026-01-07 07:05:18.671841
NV400081,pan_kyc_submitted,2026-01-07 12:50:57.245658
NV400081,pan_kyc_approved,2026-01-08 15:54:23.256131
NV400081,risk_assessment_completed,2026-01-08 21:26:12.613379
NV400081,bank_account_linked,2026-01-08 23:52:43.581909
NV400081,first_investment_made,2026-01-09 02:01:07.104630
NV400082,signup_started,2026-01-11 00:00:00.000000
NV400082,mobile_otp_verified,2026-01-11 01:27:22.624259
NV400082,pan_kyc_submitted,2026-01-11 13:52:56.530054
NV400082,pan_kyc_approved,2026-01-13 01:24:39.570297
NV400083,signup_started,2026-01-12 00:00:00.000000
NV400083,mobile_otp_verified,2026-01-12 01:19:50.480568
NV400083,pan_kyc_submitted,2026-01-12 05:18:49.988597
NV400083,pan_kyc_approved,2026-01-13 00:52:59.532424
NV400083,risk_assessment_completed,2026-01-13 10:24:24.688263
NV400083,bank_account_linked,2026-01-13 13:54:51.279329
NV400083,first_investment_made,2026-01-13 14:00:26.672722
NV400084,signup_started,2026-01-20 00:00:00.000000
NV400084,mobile_otp_verified,2026-01-20 02:54:15.482049
NV400084,pan_kyc_submitted,2026-01-20 05:31:06.738022
NV400084,pan_kyc_approved,2026-01-21 04:12:59.178358
NV400084,risk_assessment_completed,2026-01-21 07:21:05.504634
NV400084,bank_account_linked,2026-01-21 16:09:18.843306
NV400084,first_investment_made,2026-01-21 16:22:12.413216
NV400085,signup_started,2026-01-13 00:00:00.000000
NV400085,mobile_otp_verified,2026-01-13 01:12:59.075919
NV400085,pan_kyc_submitted,2026-01-13 02:01:30.721532
NV400085,pan_kyc_approved,2026-01-14 18:07:01.512425
NV400085,risk_assessment_completed,2026-01-15 00:05:56.820582
NV400085,bank_account_linked,2026-01-15 03:27:02.870270
NV400085,first_investment_made,2026-01-15 03:51:49.948068
NV400086,signup_started,2026-01-11 00:00:00.000000
NV400086,mobile_otp_verified,2026-01-11 02:59:43.588958
NV400086,pan_kyc_submitted,2026-01-11 03:25:54.379871
NV400086,pan_kyc_approved,2026-01-12 03:03:39.383677
NV400086,risk_assessment_completed,2026-01-12 03:20:18.436183
NV400086,bank_account_linked,2026-01-12 12:08:33.917086
NV400086,first_investment_made,2026-01-12 15:43:11.710605
NV400087,signup_started,2026-01-02 00:00:00.000000
NV400087,mobile_otp_verified,2026-01-02 00:24:54.185252
NV400087,pan_kyc_submitted,2026-01-02 04:15:11.941271
NV400087,pan_kyc_approved,2026-01-02 17:31:07.063183
NV400087,risk_assessment_completed,2026-01-02 18:35:14.968382
NV400087,bank_account_linked,2026-01-02 19:46:20.238653
NV400087,first_investment_made,2026-01-02 23:39:17.297805
NV400088,signup_started,2026-01-09 00:00:00.000000
NV400088,mobile_otp_verified,2026-01-09 07:02:16.126875
NV400088,pan_kyc_submitted,2026-01-09 07:50:34.742140
NV400088,pan_kyc_approved,2026-01-10 01:24:14.944222
NV400088,risk_assessment_completed,2026-01-10 01:37:27.562521
NV400088,bank_account_linked,2026-01-10 07:24:27.606603
NV400088,first_investment_made,2026-01-10 07:56:44.008641
